-5.0e0 -5.0e0 -1.25e2 -1.25e2
-4.58334e0 -5.0e0 -1.05035019e2 -1.05035019e2
-4.16668e0 -5.0e0 -8.6806107e1 -8.6806107e1
-3.75002e0 -5.0e0 -7.0313263e1 -7.0313263e1
-3.33336e0 -5.0e0 -5.5556488e1 -5.5556488e1
-2.9167e0 -5.0e0 -4.25357132e1 -4.25357132e1
-2.50004e0 -5.0e0 -3.12509918e1 -3.12509918e1
-2.08338e0 -5.0e0 -2.1702362e1 -2.1702362e1
-1.66672e0 -5.0e0 -1.38897858e1 -1.38897858e1
-1.25006e0 -5.0e0 -7.8132477e0 -7.8132477e0
-8.334e-1 -5.0e0 -3.47277756e0 -3.47277756e0
-4.1673999e-1 -5.0e0 -8.683609e-1 -8.683609e-1
-7.999e-5 -5.0e0 -3.19920044e-8 -3.19920044e-8
4.1658002e-1 -5.0e0 -8.6769485e-1 -8.6769485e-1
8.3324002e-1 -5.0e0 -3.4714447e0 -3.4714447e0
1.24990002e0 -5.0e0 -7.8112411e0 -7.8112411e0
1.66656e0 -5.0e0 -1.38871155e1 -1.38871155e1
2.08322e0 -5.0e0 -2.1699028e1 -2.1699028e1
2.49988e0 -5.0e0 -3.12469864e1 -3.12469864e1
2.91654e0 -5.0e0 -4.2531044e1 -4.2531044e1
3.3332e0 -5.0e0 -5.5551147e1 -5.5551147e1
3.7498601e0 -5.0e0 -7.0307236e1 -7.0307236e1
4.1665201e0 -5.0e0 -8.6799469e1 -8.6799469e1
4.5831801e0 -5.0e0 -1.05027695e2 -1.05027695e2
4.9998401e0 -5.0e0 -1.24991989e2 -1.24991989e2

-5.0e0 -4.58334e0 -1.14583511e2 -1.14583511e2
-4.58334e0 -4.58334e0 -9.628225e1 -9.628225e1
-4.16668e0 -4.58334e0 -7.9572388e1 -7.9572388e1
-3.75002e0 -4.58334e0 -6.4453923e1 -6.4453923e1
-3.33336e0 -4.58334e0 -5.0926859e1 -5.0926859e1
-2.9167e0 -4.58334e0 -3.8991131e1 -3.8991131e1
-2.50004e0 -4.58334e0 -2.8646787e1 -2.8646787e1
-2.08338e0 -4.58334e0 -1.98938628e1 -1.98938628e1
-1.66672e0 -4.58334e0 -1.27323233e1 -1.27323233e1
-1.25006e0 -4.58334e0 -7.1621547e0 -7.1621547e0
-8.334e-1 -4.58334e0 -3.18338437e0 -3.18338437e0
-4.1673999e-1 -4.58334e0 -7.9599872e-1 -7.9599872e-1
-7.999e-5 -4.58334e0 -2.93260495e-8 -2.93260495e-8
4.1658002e-1 -4.58334e0 -7.9538818e-1 -7.9538818e-1
8.3324002e-1 -4.58334e0 -3.18216258e0 -3.18216258e0
1.24990002e0 -4.58334e0 -7.1603154e0 -7.1603154e0
1.66656e0 -4.58334e0 -1.27298755e1 -1.27298755e1
2.08322e0 -4.58334e0 -1.98908066e1 -1.98908066e1
2.49988e0 -4.58334e0 -2.86431152e1 -2.86431152e1
2.91654e0 -4.58334e0 -3.89868509e1 -3.89868509e1
3.3332e0 -4.58334e0 -5.0921964e1 -5.0921964e1
3.7498601e0 -4.58334e0 -6.44484e1 -6.44484e1
4.1665201e0 -4.58334e0 -7.9566302e1 -7.9566302e1
4.5831801e0 -4.58334e0 -9.6275536e1 -9.6275536e1
4.9998401e0 -4.58334e0 -1.14576167e2 -1.14576167e2

-5.0e0 -4.16668e0 -1.04166985e2 -1.04166985e2
-4.58334e0 -4.16668e0 -8.752945e1 -8.752945e1
-4.16668e0 -4.16668e0 -7.2338643e1 -7.2338643e1
-3.75002e0 -4.16668e0 -5.8594563e1 -5.8594563e1
-3.33336e0 -4.16668e0 -4.6297214e1 -4.6297214e1
-2.9167e0 -4.16668e0 -3.54465358e1 -3.54465358e1
